docks,bickes,ID,total,bikes/total,latitude,longitude,streets
13.4343434343,1.56565656566,400.0,15.0,0.104377104377,40.71926081,-73.98178024,Pitt St & Stanton St
40.4343434343,1.56565656566,401.0,42.0,0.0372775372775,40.72019576,-73.98997825,Allen St & Rivington St
40.4343434343,1.56565656566,402.0,42.0,0.0372775372775,40.7403432,-73.98955109,Broadway & E 22 St
29.4343434343,1.56565656566,403.0,31.0,0.0505050505051,40.72502876,-73.99069656,E 2 St & 2 Ave
37.4343434343,1.56565656566,404.0,39.0,0.040145040145,40.7405826,-74.00550867,9 Ave & W 14 St
38.4343434343,1.56565656566,405.0,40.0,0.0391414141414,40.739323,-74.008119,Washington St & Gansevoort St
33.4343434343,1.56565656566,410.0,35.0,0.044733044733,40.72066442,-73.98517977,Suffolk St & Stanton St
21.4343434343,1.56565656566,411.0,23.0,0.0680720245938,40.72228087,-73.97668709,E 6 St & Avenue D
29.4343434343,1.56565656566,428.0,31.0,0.0505050505051,40.72467721,-73.98783413,E 3 St & 1 Ave
29.4343434343,1.56565656566,432.0,31.0,0.0505050505051,40.72621788,-73.98379855,E 7 St & Avenue A
37.4343434343,1.56565656566,433.0,39.0,0.040145040145,40.72955361,-73.98057249,E 13 St & Avenue A
25.4343434343,1.56565656566,434.0,27.0,0.0579872802095,40.74317449,-74.00366443,9 Ave & W 18 St
45.4343434343,1.56565656566,435.0,47.0,0.0333118418225,40.74173969,-73.99415556,W 21 St & 6 Ave
25.4343434343,1.56565656566,438.0,27.0,0.0579872802095,40.72779126,-73.98564945,St Marks Pl & 1 Ave
37.4343434343,1.56565656566,439.0,39.0,0.040145040145,40.7262807,-73.98978041,E 4 St & 2 Ave
50.4343434343,1.56565656566,444.0,52.0,0.0301087801088,40.7423543,-73.98915076,Broadway & W 24 St
40.4343434343,1.56565656566,445.0,42.0,0.0372775372775,40.72740794,-73.98142006,E 10 St & Avenue A
35.4343434343,1.56565656566,446.0,37.0,0.042315042315,40.74487634,-73.99529885,W 24 St & 7 Ave
37.4343434343,1.56565656566,453.0,39.0,0.040145040145,40.74475148,-73.99915362,W 22 St & 8 Ave
47.4343434343,1.56565656566,459.0,49.0,0.0319521748093,40.746745,-74.007756,W 20 St & 11 Ave
37.4343434343,1.56565656566,461.0,39.0,0.040145040145,40.73587678,-73.98205027,E 20 St & 2 Ave
45.4343434343,1.56565656566,462.0,47.0,0.0333118418225,40.74691959,-74.00451887,W 22 St & 10 Ave
23.4343434343,1.56565656566,463.0,25.0,0.0626262626263,40.74206539,-74.00443172,9 Ave & W 16 St
33.4343434343,1.56565656566,466.0,35.0,0.044733044733,40.74395411,-73.99144871,W 25 St & 6 Ave
35.4343434343,1.56565656566,470.0,37.0,0.042315042315,40.74345335,-74.00004031,W 20 St & 8 Ave
40.4343434343,1.56565656566,473.0,42.0,0.0372775372775,40.72110063,-73.9919254,Rivington St & Chrystie St
35.4343434343,1.56565656566,475.0,37.0,0.042315042315,40.73524276,-73.98758561,E 16 St & Irving Pl
37.4343434343,1.56565656566,482.0,39.0,0.040145040145,40.73935542,-73.99931783,W 15 St & 7 Ave
33.4343434343,1.56565656566,483.0,35.0,0.044733044733,40.73223272,-73.98889957,E 12 St & 3 Ave
34.4343434343,1.56565656566,487.0,36.0,0.0434904601571,40.73314259,-73.97573881,E 20 St & FDR Drive
51.4343434343,1.56565656566,491.0,53.0,0.029540689918,40.74096374,-73.98602213,E 24 St & Park Ave S
45.4343434343,1.56565656566,496.0,47.0,0.0333118418225,40.73726186,-73.99238967,E 16 St & 5 Ave
57.4343434343,1.56565656566,497.0,59.0,0.0265365519603,40.73704984,-73.99009296,E 17 St & Broadway
27.4343434343,1.56565656566,503.0,29.0,0.0539881574364,40.73827428,-73.98751968,E 20 St & Park Ave
25.4343434343,1.56565656566,504.0,27.0,0.0579872802095,40.73221853,-73.98165557,1 Ave & E 15 St
45.4343434343,1.56565656566,507.0,47.0,0.0333118418225,40.73912601,-73.97973776,E 25 St & 2 Ave
34.4343434343,1.56565656566,509.0,36.0,0.0434904601571,40.7454973,-74.00197139,9 Ave & W 22 St
31.4343434343,1.56565656566,511.0,33.0,0.0474441383532,40.72938685,-73.97772429,E 14 St & Avenue B
37.4343434343,1.56565656566,537.0,39.0,0.040145040145,40.74025878,-73.98409214,Lexington Ave & E 24 St
25.4343434343,1.56565656566,545.0,27.0,0.0579872802095,40.736502,-73.97809472,E 23 St & 1 Ave
37.4343434343,1.56565656566,2003.0,39.0,0.040145040145,40.733812192,-73.9805442095,1 Ave & E 18 St
34.4343434343,1.56565656566,2012.0,36.0,0.0434904601571,40.739445,-73.976806,E 27 St & 1 Ave
36.3555555556,2.64444444444,72.0,39.0,0.0678062678063,40.76727216,-73.99392888,W 52 St & 11 Ave
43.3555555556,2.64444444444,137.0,46.0,0.0574879227053,40.761628,-73.972924,E 56 St & Madison Ave
52.3555555556,2.64444444444,153.0,55.0,0.0480808080808,40.752062307,-73.9816324043,E 40 St & 5 Ave
23.3555555556,2.64444444444,160.0,26.0,0.101709401709,40.748238,-73.978311,E 37 St & Lexington Ave
44.3555555556,2.64444444444,164.0,47.0,0.0562647754137,40.75323098,-73.97032517,E 47 St & 2 Ave
42.3555555556,2.64444444444,167.0,45.0,0.0587654320988,40.7489006,-73.97604882,E 39 St & 3 Ave
48.3555555556,2.64444444444,173.0,51.0,0.0518518518519,40.76064679,-73.98442659,Broadway & W 49 St
52.3555555556,2.64444444444,228.0,55.0,0.0480808080808,40.7546011026,-73.971878855,E 48 St & 3 Ave
54.3555555556,2.64444444444,267.0,57.0,0.0463937621832,40.75097711,-73.98765428,Broadway & W 36 St
56.3555555556,2.64444444444,281.0,59.0,0.0448210922787,40.7643971,-73.97371465,Grand Army Plaza & Central Park S
26.3555555556,2.64444444444,290.0,29.0,0.0911877394636,40.76020258,-73.96478473,2 Ave & E 58 St
30.3555555556,2.64444444444,305.0,33.0,0.0801346801347,40.76095756,-73.96724467,E 58 St & 3 Ave
28.3555555556,2.64444444444,318.0,31.0,0.0853046594982,40.75320159,-73.9779874,E 43 St & Vanderbilt Ave
33.3555555556,2.64444444444,352.0,36.0,0.0734567901235,40.76340613,-73.97722479,W 56 St & 6 Ave
52.3555555556,2.64444444444,359.0,55.0,0.0480808080808,40.75510267,-73.97498696,E 47 St & Park Ave
54.3555555556,2.64444444444,362.0,57.0,0.0463937621832,40.75172632,-73.98753523,Broadway & W 37 St
